id,observed_on,url,image_url,description,latitude,longitude,geoprivacy,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,generic_name
182409414,2023-08-14,https://www.inaturalist.org/observations/182409414,https://inaturalist-open-data.s3.amazonaws.com/photos/318036093/medium.jpg,,43.7944966667,-110.84268,,False,Salmons and Trouts,Oncorhynchus,Pacific Salmons and Trouts,Actinopterygii,47522,Unspecified
182639195,2023-09-09,https://www.inaturalist.org/observations/182639195,https://inaturalist-open-data.s3.amazonaws.com/photos/318480993/medium.jpeg,"Slough Creek, YNP.  Released ",44.9540208882,-110.2871041372,,False,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370,Cutthroat Trout
182658694,2023-08-25,https://www.inaturalist.org/observations/182658694,https://inaturalist-open-data.s3.amazonaws.com/photos/318516984/medium.jpg,,44.4581777212,-109.8428383335,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
182711761,2023-08-25,https://www.inaturalist.org/observations/182711761,https://inaturalist-open-data.s3.amazonaws.com/photos/318617392/medium.jpeg,Big Sandy Lake ,42.7359055556,-109.2099027778,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
183437511,2023-09-15,https://www.inaturalist.org/observations/183437511,https://static.inaturalist.org/photos/320020274/medium.jpeg,,44.6068401683,-110.3840374946,,False,Yellowstone Cutthroat Trout,Oncorhynchus virginalis bouvieri,Yellowstone Cutthroat Trout,Actinopterygii,1520370,Cutthroat Trout
184065798,2023-09-15,https://www.inaturalist.org/observations/184065798,https://static.inaturalist.org/photos/321236136/medium.jpeg,,41.3479864995,-105.5972546339,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
184065850,2023-05-13,https://www.inaturalist.org/observations/184065850,https://static.inaturalist.org/photos/321236225/medium.jpeg,,41.1694488952,-105.2279972658,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
184416211,2023-07-28,https://www.inaturalist.org/observations/184416211,https://static.inaturalist.org/photos/321906897/medium.jpeg,,41.15075,-106.3412778,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
184631915,2023-09-02,https://www.inaturalist.org/observations/184631915,https://static.inaturalist.org/photos/322320819/medium.jpeg,,42.7249229621,-110.9102620929,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
184631982,2023-09-02,https://www.inaturalist.org/observations/184631982,https://static.inaturalist.org/photos/323202126/medium.jpeg,,42.7325915434,-110.89038793,,False,Oncorhynchus mykiss × virginalis,Oncorhynchus mykiss × virginalis,Rocky Mountain Cutbow,Actinopterygii,1529905,Cutbow Hybrid
185091947,2020-09-06,https://www.inaturalist.org/observations/185091947,https://inaturalist-open-data.s3.amazonaws.com/photos/323199268/medium.jpeg,,42.5666805556,-109.3082388889,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
185355642,2023-09-23,https://www.inaturalist.org/observations/185355642,https://inaturalist-open-data.s3.amazonaws.com/photos/323705857/medium.jpeg,A real treat catching them on parachute dry flies via drift boat,43.6876406079,-110.6496527032,,True,Snake River Fine-spotted Cutthroat Trout,Oncorhynchus virginalis behnkei,Snake River Fine-spotted Cutthroat Trout,Actinopterygii,1520369,Cutthroat Trout
185355648,2023-09-23,https://www.inaturalist.org/observations/185355648,https://inaturalist-open-data.s3.amazonaws.com/photos/323706196/medium.jpg,"Biggest up to roughly 14"" and fought an epic fight on a light fly rod in the fast water.",43.6636955126,-110.768446941,,True,Snake River Fine-spotted Cutthroat Trout,Oncorhynchus virginalis behnkei,Snake River Fine-spotted Cutthroat Trout,Actinopterygii,1520369,Cutthroat Trout
185355975,2023-09-18,https://www.inaturalist.org/observations/185355975,https://inaturalist-open-data.s3.amazonaws.com/photos/323706917/medium.jpeg,My only fish from this Yellowstone trip...,44.7304944444,-110.6915055556,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
